entry,exit,exit_type,stop_loss,shares,invested,expected_profit,market_regime,technical_analysis,fibonacci_levels,confidence,date,ticker
36.38436602846618,35.47,stop_loss,35.47,0.0,0.0,0.0,normal,"{'price_action': 'strong_bearish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'strong_support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 36.80602156125687, 'fib_236': 36.047638653383146, 'fib_382': 35.578469566308726, 'fib_500': 35.19927811237186, 'fib_618': 34.820086658434995, 'fib_786': 34.280220859609635, 'fib_100': 33.59253466348685}",0.5,2021-01-08,SOXL
1324.1993277356517,1370.7882080078125,close,1291.09,1.0,1324.2,46.59,normal,"{'price_action': 'strong_bullish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'resistance', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 1417.3770882799736, 'fib_236': 1388.1981141895171, 'fib_382': 1370.1467149640653, 'fib_500': 1355.5572279188368, 'fib_618': 1340.9677408736086, 'fib_786': 1320.1962677922668, 'fib_100': 1293.7373675577003}",0.5,2021-01-08,SOXS
129.18572887365838,128.81504821777344,close,125.96,0.0,0.0,0.0,normal,"{'price_action': 'neutral', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'resistance', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 129.38084119094302, 'fib_236': 128.82831472409032, 'fib_382': 128.48649750307126, 'fib_500': 128.21023426964493, 'fib_618': 127.93397103621857, 'fib_786': 127.5406471106624, 'fib_100': 127.03962734834683}",0.5,2021-01-08,AAPL
210.57047302467421,211.47561645507812,close,205.31,8.0,1684.56,7.24,normal,"{'price_action': 'neutral', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'resistance', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 212.4000223203444, 'fib_236': 211.59329056680164, 'fib_382': 211.09421075316925, 'fib_500': 210.69084487639788, 'fib_618': 210.28747899962647, 'fib_786': 209.71319537846045, 'fib_100': 208.98166743245133}",0.5,2021-01-08,MSFT
13.326521779999155,13.241002082824707,close,12.99,0.0,0.0,0.0,normal,"{'price_action': 'bearish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'resistance', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 13.384863607308843, 'fib_236': 13.295660502704912, 'fib_382': 13.24047553121265, 'fib_500': 13.195873978910686, 'fib_618': 13.15127242660872, 'fib_786': 13.08777191146694, 'fib_100': 13.006884350512529}",0.5,2021-01-08,NVDA
285.3333435058594,293.3399963378906,close,278.2,5.0,1426.67,40.03,normal,"{'price_action': 'strong_bullish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'resistance', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 294.8299865722656, 'fib_236': 291.20345275878907, 'fib_382': 288.959919128418, 'fib_500': 287.1466522216797, 'fib_618': 285.3333853149414, 'fib_786': 282.75178497314454, 'fib_100': 279.46331787109375}",0.5,2021-01-08,TSLA
159.0,,skip_low_reward,,,,,,"{'price_action': 'neutral', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'resistance', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}",,,2021-01-08,AMZN
88.32827425688549,89.3556137084961,close,86.12,14.0,1236.6,14.38,normal,"{'price_action': 'bullish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'resistance', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 89.43165759266594, 'fib_236': 88.98428733436627, 'fib_382': 88.70752437796054, 'fib_500': 88.4838392488107, 'fib_618': 88.26015411966085, 'fib_786': 87.9416871561255, 'fib_100': 87.53602090495545}",0.5,2021-01-08,GOOGL
266.846060164598,266.110107421875,close,260.17,0.0,0.0,0.0,normal,"{'price_action': 'neutral', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'resistance', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 267.4825828023573, 'fib_236': 266.12828795554844, 'fib_382': 265.29046148252263, 'fib_500': 264.61331405911824, 'fib_618': 263.9361666357138, 'fib_786': 262.9720923379855, 'fib_100': 261.74404531587913}",0.5,2021-01-08,META
95.9800033569336,93.58,stop_loss,93.58,0.0,0.0,0.0,normal,"{'price_action': 'bearish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 96.4000015258789, 'fib_236': 95.66132037353516, 'fib_382': 95.20433966064454, 'fib_500': 94.83499908447266, 'fib_618': 94.46565850830078, 'fib_786': 93.93981768798828, 'fib_100': 93.2699966430664}",0.5,2021-01-08,AMD
511.30999755859375,510.3999938964844,close,498.53,0.0,0.0,0.0,normal,"{'price_action': 'neutral', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'resistance', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 513.239990234375, 'fib_236': 511.17971484375, 'fib_382': 509.9051376953125, 'fib_500': 508.875, 'fib_618': 507.8448623046875, 'fib_786': 506.3782255859375, 'fib_100': 504.510009765625}",0.5,2021-01-08,NFLX
142.7051398849784,142.16964721679688,close,139.14,0.0,0.0,0.0,normal,"{'price_action': 'neutral', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'resistance', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 142.97742875243603, 'fib_236': 142.33697436939335, 'fib_382': 141.94076106462964, 'fib_500': 141.62053387310831, 'fib_618': 141.300306681587, 'fib_786': 140.84439000213285, 'fib_100': 140.2636389937806}",0.5,2021-01-08,QCOM
33.91847450249985,35.979530334472656,close,33.07,31.0,1051.47,63.89,normal,"{'price_action': 'strong_bullish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'resistance', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 36.74005786049813, 'fib_236': 36.06699078163693, 'fib_382': 35.65060182607025, 'fib_500': 35.31406828663965, 'fib_618': 34.97753474720905, 'fib_786': 34.498402250392594, 'fib_100': 33.888078712781166}",0.5,2021-01-11,SOXL
1412.897261583483,1377.57,stop_loss,1377.57,0.0,0.0,0.0,normal,"{'price_action': 'strong_bearish', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'strong_support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 1412.897261583483, 'fib_236': 1384.564057398121, 'fib_382': 1367.0358887071766, 'fib_500': 1352.8692866144954, 'fib_618': 1338.7026845218143, 'fib_786': 1318.5332849322344, 'fib_100': 1292.8413116455079}",0.5,2021-01-11,SOXS
126.0250752376433,125.8202133178711,close,122.87,0.0,0.0,0.0,normal,"{'price_action': 'neutral', 'bollinger_signal': 'neutral', 'fibonacci_signal': 'strong_support', 'rsi_signal': 'neutral', 'macd_signal': 'neutral', 'stochastic_signal': 'neutral', 'overall_signal': 'neutral', 'confidence': 0.5}","{'fib_0': 126.98106279830377, 'fib_236': 126.59659846472572, 'fib_382': 126.35875188547828, 'fib_500': 126.16651971868924, 'fib_618': 125.97428755190023, 'fib_786': 125.70060107714974, 'fib_100': 125.35197663907473}",0.5,2021-01-11,AAPL
